List;Description;Title;Hex;Data;Save;Version;Developer;Info;Likes;URL;Source;Start;End;Hash
0;Bootloader;arduboy-fx-loader.png;;;;;;;;;;;;
1;Action;category-screens/Action.png;;;;;;;;;;;;;
1;Hopper;Action/hopper.png;Action/hopper.hex;;;1.0;Obono;There are square panels around you. You must jump on them and go up (foreground side). If you miss the panel and fall toward bottom, the game is over.;;https://community.arduboy.com/t/hopper-a-simple-action-game/4293;https://github.com/obono/ArduboyWorks;800;831;0;
1;Lasers;Arcade/Lasers.png;Arcade/Lasers.hex;;;1.0;Obono;Lasers - A simple Ikaruga-like game.;;https://community.arduboy.com/t/lasers-a-simple-ikaruga-like-game/7310s;https://github.com/obono/ArduboyWorks;960;991;0;
1;Bangi;Action/Bangi.png;Action/Bangi.hex;;;1.0;Igvina;Bangi is a classic arcade game where you must shoot and destroy each of the balloons that appear in each level.;;https://community.arduboy.com/t/bangi-destroy-all-the-balloons/2016;http://moblynx.com/arduboy/Bangi_1.0_arduboy.zip;144;152;0;
1;Choplifter;Action/Choplifter.png;Action/Choplifter.hex;;;1.1.1;Press Play On Tape;Rescue the hostages from behind enemy lines - but look out for the tanks that patrol the grounds! An Apple II remake!;;https://community.arduboy.com/t/choplifter-v1-1-1/4867;https://github.com/Press-Play-On-Tape/Choplifter;na;na;na;
1;Karateka;Action/Karatega.png;Action/Karatega.hex;;;0.9;Press Play On Tape;Rescue Princess Mariko from within the Akum'a castle fortress.;;https://community.arduboy.com/t/karateka-v0-9/4852;https://github.com/Press-Play-On-Tape/Karateka;na;na;na;
1;Kung Fu Escape;Arcade/Kungfuescape.png;Arcade/Kungfuescape.hex;;;1.0;Sazazel;Enter the dragon! Battle enemies using an array of flying kicks, normal kicks and punches.;;https://community.arduboy.com/t/kung-fu-escape-arcade-game/8373;https://github.com/MrSazazel/Kung_Fu_Escape;na;na;na;
1;ArduBreakout;Arcade/ArduBreakout.png;Arcade/ArduBreakout.hex;;;1.0;SebGoscik;An Arduboy version of the classic game Breakout!;;;;86;120;0;
1;Techno Monkey;Arcade/Technomonkey.png;Arcade/Technomonkey.hex;;;1.0;RetrobitCoder;A meteor crashes in a zoo during the night. An alien virus spreads to the residents in the zoo and causes them to mutate into robot hybrids called Technoids. Do to the outbreak the zoo has been under quarantine. It is a fight for survival inside. Can you beat the opposing Technoids and survive?;;https://community.arduboy.com/t/techno-monkey-zoo-game-jam/3550;https://github.com/RetrobitCoder/TechnoMonkey;na;na;na;
1;Quadrastic;Action/Quadrastic.png;Action/Quadrastic.hex;;;1.01;dragula96;Quadrastic a simple addictive game based off a favorite psp homebrew game called Squarez.;;https://community.arduboy.com/t/quadrastic-secure-the-point-avoid-the-enemies/2941;https://github.com/dragula96/Quadrastic;na;na;na;
1;Snake (3);Arcade/snake3.png;Arcade/snake3.hex;;;1.0;WojciechKo;Snake - just like on the Nokia 5110 but on an Arduboy instead.;;;https://github.com/ArduboyCollection/arduboy/tree/master/snELk;na;na;na;
1;Bomberboy;Action/Bomberboy.png;Action/Bomberboy.hex;;;1.0;evgenykzz2;A remake of Bomberman.;;https://community.arduboy.com/t/bomberboy-bomberman-port/9657;https://github.com/evgenykzz2/Bomberboy;;;;
1;Crabator;Action/Crabator.png;Action/Crabator.hex;;;1.0;R0d0t;Crabator is an intense action game where you kill crabs to make money to buy weapons to kill crabs to make money, etc. but watch out, the more crabs you kill the more they are.;;http://legacy.gamebuino.com/forum/viewtopic.php?f=17&t=958;;0;59;0;
1;Digger;Arcade/Digger.png;Arcade/Digger.hex;;;1.0;eried;Goal is to collect as many diamonds as needed to unlock the exit. You can move rocks, if there is nothing behind it. If a rock falls through a changer, then its converted to a diamond.;;http://legacy.gamebuino.com/forum/viewtopic.php?f=17&t=3267;https://github.com/ArduboyCollection/ArduboyDigger;;;;
1;Jumping Jacks;Action/JumpingJack.png;Action/JumpingJack.hex;;;1.0;marggines smBIT;Originally released on the zx spectrum in 1982 by Imagine Software.;;https://community.arduboy.com/t/jumping-jack/10895;https://github.com/marggines/JumpingJack;;;;
1;Lode Runner;Action/LodeRunner.png;Action/LodeRunner.hex;Action/LevelData.bin;;1.0;Press Play On Tape;Collect all of the gold pieces without being touched by a guard then make your way to the top of the screen and to the next level. Stop guards by burning a hole in normal bricks so that they will fall in - revealing any gold they might be carrying.;;https://community.arduboy.com/t/lode-runner-fx/10313;https://github.com/Press-Play-On-Tape/LodeRunner_FX;175;186;0;
1;MallARD Hunt;Action/MallARDHunt.png;Action/MallARDHunt.hex;;;1.0;pixelplatforms;Duck shooting on the Arduboy.;;https://community.arduboy.com/t/mallard-hunt-an-homage/5696;https://github.com/gdmcvittie/MallARDHunt;;;;
1;Manic Miner FX;Action/ManicMiner.png;Action/ManicMiner.hex;Action/ManicMiner.bin;;1.0;marggines smBIT;Manic Miner is a game written for the ZX Spectrum by Matthew Smith in 1983. Now we have a version for ArduboyFX!;;https://community.arduboy.com/t/manic-miner-fx-platform-game-from-zx-spectrum/10920;https://github.com/marggines/manic_minerFX;;;;
1;Garboyle's Quest;Arcade/GarboylesQuest.png;Arcade/GarboylesQuest.hex;;;1.0;Cedric Martin;A remake of the CAPCOMM game of the same name.;;https://community.arduboy.com/t/garboyles-quest/9644;https://github.com/skaterced/Garboyle-s_Quest;;;;
1;PixelPortal;Action/PixelPortal.png;Action/PixelPortal.hex;;;1.0;jaguile6;Navigate your pixel through the various levels in this 2D portal like game.;;https://community.arduboy.com/t/pixel-portal-game/10343;https://github.com/jaguile6/PixelPortal;;;;
1;Pong;Arcade/Pong.png;Arcade/Pong.hex;;;1.0;Unknown;One or two player version of the classic Pong.;;;;;;;
1;Train Dodge;Action/Train Dodge.png;Action/Train Dodge.hex;;;1.1;Crait;Who's brave enough to play chicken with a train? Stand on the track as multiple trains come at you full-speed.. The closer they get to you before jumping off the tracks, the more points you'll rack up.;;https://community.arduboy.com/t/train-dodge-single-button-reflex-game/2099;http://crait.net/download.php?file=TrainDodge.ino;416;417;0;
