List;Description;Title;Hex;Data;Save;Version;Developer;Info;Likes;URL;Source;Start;End;Hash
0;Bootloader;SSD1306/arduboyloader.png;;;;;;./Cart_GetList.php?listId=6&filename=full;;;;;;
1;PPOT;SSD1306/PPOT/0.png;;;;;;;;;;;;;
1;Curse of Astarok;SSD1306/PPOT/TheCurseOfAstarok.png;SSD1306/PPOT/TheCurseOfAstarok.hex;;;1.0;Press Play On Tape;The evil AstaroK has cast a nasty curse on the folk of Griford and turned them into pumpkins! The town's people have asked you to battle the AstaroK and his evil friends in their hideout - an old castle on the edge of town. Can you release the town from the curse of AstaroK?;;https://community.arduboy.com/t/the-curse-of-astarok-v1-0-with-sound/8203;https://github.com/Press-Play-On-Tape/The-Curse-Of-AstaroK;101;293;0;
1;Trials of Astarok;SSD1306/PPOT/TrialsOfAstarok.png;SSD1306/PPOT/TrialsOfAstarok.hex;;;1.0;Press Play On Tape;Each year the people of the village choose a new champion to protect them from Astarok. Compete in the trials to see how far you can get and you could be that champion! Your choice of runes will select different courses .. some are easier than others!;;https://community.arduboy.com/t/trials-of-astarok-v1-0/10262;https://github.com/Press-Play-On-Tape/TrialsOfAstarok;516;545;0;
1;Lode Runner;SSD1306/PPOT/LodeRunner.png;SSD1306/PPOT/LodeRunner.hex;SSD1306/PPOT/LodeRunner.bin;;1.0;Press Play On Tape;Collect all of the gold pieces without being touched by a guard then make your way to the top of the screen and to the next level. Stop guards by burning a hole in normal bricks so that they will fall in - revealing any gold they might be carrying.;;https://community.arduboy.com/t/lode-runner-fx/10313;https://github.com/Press-Play-On-Tape/LodeRunner_FX;175;186;0;
1;Prince of Arabia;SSD1306/PPOT/PrinceOfArabia.png;SSD1306/PPOT/PrinceOfArabia.hex;SSD1306/PPOT/PrinceOfArabia.bin;;V1.0.0;Press Play on Tape;Inspired by a timeless classic, PPOT presents 'Prince of Arabia'. Escape the dungeons and free the princess!;;https://community.arduboy.com/t/prince-of-arabia-fx/10926;https://github.com/Press-Play-On-Tape/PrinceOfArabia;na;na;;
1;Logix;SSD1306/PPOT/Logix.png;SSD1306/PPOT/Logix.hex;;;1.0;Press Play on Tape;Logix is an educational game that teaches the basic logic gates used in digital electronics. Once you have completed some introductory puzzles that feature a single gate each, you can move on to harder puzzles that test your learning!;;https://community.arduboy.com/t/logix-game-jam-3/5691;https://github.com/Press-Play-On-Tape/Logix;416;418;0;
1;Mini Rogue;SSD1306/PPOT/MiniRogue.png;SSD1306/PPOT/MiniRogue.hex;;;1.0;Press Play On Tape;Mini Rogue is a 9-card game in which a single player delves into a deep dungeon to get the famous ruby called The Og's Blood on the bottom floor. The player must choose how to spend their resources in order to be powerful enough to confront ever difficult monsters. Random events and encounters make every play-through a unique experience.;;https://community.arduboy.com/t/mini-rogue-unofficial-game-jam-4/6405;https://github.com/Press-Play-On-Tape/MiniRogue;140;146;0;
1;Choplifter;SSD1306/PPOT/Choplifter.png;SSD1306/PPOT/Choplifter.hex;;;1.1.1;Press Play On Tape;Rescue the hostages from behind enemy lines - but look out for the tanks that patrol the grounds! An Apple II remake!;;https://community.arduboy.com/t/choplifter-v1-1-1/4867;https://github.com/Press-Play-On-Tape/Choplifter;na;na;na;
1;Road Trip;SSD1306/PPOT/RoadTrip.png;SSD1306/PPOT/RoadTrip.hex;;;1.1;Press Play on Tape;Inspired by the Atari 2600 game Enduro. Strap on your goggles. Sink into your seat. And leave all your fears in the pit. You're about to enter the race of your life. You'll be required to pass lots of cars each day. From sunrise to sunset - as fast as you can. Welcome to the National Enduro!;;https://community.arduboy.com/t/road-trip-v1-1/9716;https://github.com/Press-Play-On-Tape/RoadTrip;166;193;0;
1;Karateka;SSD1306/PPOT/Karateka.png;SSD1306/PPOT/Karateka.hex;;;0.9;Press Play On Tape;Rescue Princess Mariko from within the Akum'a castle fortress.;;https://community.arduboy.com/t/karateka-v0-9/4852;https://github.com/Press-Play-On-Tape/Karateka;na;na;na;
1;Pipes;SSD1306/PPOT/Pipes.png;SSD1306/PPOT/Pipes.hex;;;1.0;Press Play on Tape;A version of the classic pipes game where you must lay pipe between each pair of nodes without the pipes crossing each other. This version has puzzles ranging from 5 x 5 to 9 x 9.;;https://community.arduboy.com/t/pipes-game-5x5-to-9x9/3756;https://github.com/Press-Play-On-Tape/LayingPipe;16;22;0;
1;Juno First;SSD1306/PPOT/JunoFirst.png;SSD1306/PPOT/JunoFirst.hex;;;1.0.1;Press Play On Tape;Kill each wave of attacking aliens before you fuel or health runs out. Rescue the captured astronaut to get extra points!;;https://community.arduboy.com/t/juno-first-1-01/5554;https://github.com/Press-Play-On-Tape/JunoFirst;316;358;0;
1;OBS (One Button Shooter);SSD1306/PPOT/OBS.png;SSD1306/PPOT/OBS.hex;;;1.0;Press Play On Tape;Youe ship has been damaged by some space debris. The steering is broken and you cannot navigate. You discover that by firing the laser you can steer ..sort of! Avoid the asteroids and enemy ships and fly home.;;https://community.arduboy.com/t/obs-one-button-shooter/10445;https://github.com/Press-Play-On-Tape/OBS;60;68;1;
1;CyberHack;SSD1306/PPOT/CyberHack.png;SSD1306/PPOT/CyberHack.hex;;;1.0;Press Play On Tape;The corrupted Corpo has to be stopped and your hacking skills will be invaluable. Inspired by the game CyberPunk.;;https://community.arduboy.com/t/cyberhack-v1-0/9639;https://github.com/Press-Play-On-Tape/Cyberhack;673;711;1;
1;Buttons Trail;SSD1306/PPOT/ButtonsTrail.png;SSD1306/PPOT/ButtonsTrail.hex;;;1.0;Press Play on Tape;This great little puzzle game was written by Wan Sou.;;https://community.arduboy.com/t/buttons-trail/9996;https://github.com/Press-Play-On-Tape/ButtonsTrail;na;na;;
1;Farkle;SSD1306/PPOT/Farkle.png;SSD1306/PPOT/Farkle.hex;;;1.0;Press Play On Tape;A dice game of tactics and luck.;;https://community.arduboy.com/t/farkle-a-dice-game/6568;https://github.com/Press-Play-On-Tape/Farkle;101;179;0;
1;Love Rush;SSD1306/PPOT/LoveRush.png;SSD1306/PPOT/LoveRush.hex;;;1.0;Vampirics;A cute infinite shooter for Arduboy.;;https://community.arduboy.com/t/loverush-cute-infinite-shooter/5424;https://github.com/vampirics/LoveRush;144;147;0;
1;Space Cab;SSD1306/PPOT/SpaceCab.png;SSD1306/PPOT/SpaceCab.hex;;;1.0.1;Press Play On Tape;A tribute to the classic Commodore 64 game Space Taxi! Collect and deliver customers to their destination as quickly as possible to make the most money! But be careful and make sure you do not run out of fuel land without deploying your landing gear or squash a customer.;;https://community.arduboy.com/t/space-cab-v1-0-1/6055;https://github.com/Press-Play-On-Tape/SpaceCab;166;193;0;
2;GameAndWatch;SSD1306/GameAndWatch/0.png;;;;;;;;;;;;;
2;Fire Panic;SSD1306/GameAndWatch/FirePanic.png;SSD1306/GameAndWatch/FirePanic.hex;;;1.0;Press Play On Tape;A remake of the classic Game and Watch game 'Fire'. Save the residents of the burning tower by catching them in your safety net and bouncing them into the awaiting ambulance before rushing them to hospital.;;https://community.arduboy.com/t/fire-panic-1-0/7468;https://github.com/Press-Play-On-Tape/FirePanic;120;147;0;
2;Oil Panic;SSD1306/GameAndWatch/OilPanic.png;SSD1306/GameAndWatch/OilPanic.hex;;;1.0;Press Play On Tape;Inspired by yet another Game and Watch - PPOT presents Oil Panic. Catch all the oil before it sets the shop on fire!;;https://community.arduboy.com/t/oil-panic-v1-0/9278;https://github.com/Press-Play-On-Tape/OilPanic;543;563;0;
2;Kong;SSD1306/GameAndWatch/Kong.png;SSD1306/GameAndWatch/Kong.hex;;;1.0.3;Press Play On Tape;A remake of the classic Game and Watch game Donkey Kong. Kong has stolen your lunch again. Avoid the barrels and topple the gorilla to retrieve it!;;https://community.arduboy.com/t/kong-1-0-3/7962;https://github.com/Press-Play-On-Tape/Kong;453;479;0;
2;Kong II;SSD1306/GameAndWatch/Kong2.png;SSD1306/GameAndWatch//Kong2.hex;;;1.0;Press Play On Tape;A remake of the classic Game and Watch game Donkey Kong II. Kong has been locked up but Kong Jnr can save him!;;https://community.arduboy.com/t/kong-ii-1-0-0/8549;https://github.com/Press-Play-On-Tape/Kong-II;713;719;0;
2;Lion Tamer;SSD1306/GameAndWatch/LionTamer.png;SSD1306/GameAndWatch/LionTamer.hex;;;1.0;Press Play On Tape;Inspired by yet another Game and Watch - PPOT presents Lion Tamer. Someone has left the lion's cage doors open! Keep them from escaping by blocking their path with your trusty chair. Play alone or with a second lion tamer!;;https://community.arduboy.com/t/lion-tamer-game-jam-5/9135;https://github.com/Press-Play-On-Tape/Lion;206;220;0;
2;Turtle Bridge;SSD1306/GameAndWatch/TurtleBridge.png;SSD1306/GameAndWatch/TurtleBridge.hex;;;1.3;Press Play On Tape;A remake of the classic Game and Watch game Turtle Bridge. Carry the package to the awaiting truck by jumping across the turtle's backs. Watch out as they may dive for a snack!;;https://community.arduboy.com/t/turtle-bridge-1-3/7786;https://github.com/Press-Play-On-Tape/TurtleBridge;171;197;0;
3;TeamARG;SSD1306/TeamARG/0.png;;;;;;;;;;;;;
3;Begemmed;SSD1306/TeamARG/Begemmed.png;SSD1306/TeamARG/Begemmed.hex;;;1.0;Team ARG;Get three or more matching gems in a row by swapping adjacent gems.;;https://community.arduboy.com/t/begemmed-fourth-team-a-r-g-game/515;;na;na;na;
3;Blob Attack;SSD1306/TeamARG/BlobAttack.png;SSD1306/TeamARG/BlobAttack.hex;;;1.0;Team ARG;A falling block game.;;https://community.arduboy.com/t/blob-attack-first-native-team-a-r-g-game/283;;na;na;na;
3;Bubble Pop;SSD1306/TeamARG/BubblePop.png;SSD1306/TeamARG/BubblePop.hex;;;1.0;Team ARG;;;;;na;na;;
3;Dice Of Fate;SSD1306/TeamARG/DiceOfFate.png;SSD1306/TeamARG/DiceOfFate.hex;;;1.0;Team ARG;A dice utility. Choose between a coin or a 4, 6, 8, 10, 12, 20 or 100 sided dice.;;https://community.arduboy.com/t/dice-of-fate-seventh-team-a-r-g-game/1101;https://github.com/Team-ARG-Museum/ID-37-DICE-of-FATE;na;na;na;
3;Dungeons;SSD1306/TeamARG/Dungeons.png;SSD1306/TeamARG/Dungeons.hex;;;1.0;Team ARG;;;;;na;na;;
3;Dungeons2;SSD1306/TeamARG/Dungeons2.png;SSD1306/TeamARG/Dungeons2.hex;;;1.0;Team ARG;;;;;na;na;;
3;Epic Cratres of Mass Destruction;SSD1306/TeamARG/ECOMD.png;SSD1306/TeamARG/ECOMD.hex;;;1.0;Team ARG;Obviously .. something went wrong. That's for sure! You are hired to fix it. No questions asked. Licensed to shoot all that moves!;;https://community.arduboy.com/t/epic-crates-of-mass-destruction-fifth-team-a-r-g-game/712;;na;na;na;
3;Escaper Droid;SSD1306/TeamARG/EscaperDroid.png;SSD1306/TeamARG/EscaperDroid.hex;;;1.0;Team ARG;Demo unfinished game.;;;;na;na;;
3;Fantasy Rampage;SSD1306/TeamARG/FantasyRampage.png;SSD1306/TeamARG/FantasyRampage.hex;;;1.0;Team ARG;A two-player card battle game.;;https://community.arduboy.com/t/fantasy-rampage-11th-team-a-r-g-game/3662;;na;na;na;
3;Helmets and Hordes;SSD1306/TeamARG/HelmetsAndHordes.png;SSD1306/TeamARG/HelmetsAndHordes.hex;;;1.0;Team ARG;;;;;na;na;;
3;Mystic Balloon;SSD1306/TeamARG/MysticBalloon.png;SSD1306/TeamARG/MysticBalloon.hex;;;1.0;Team ARG;Jump around, jump up and get down, jump around, float around, jump float, jump, float. Collect those coins.;;https://community.arduboy.com/t/mystic-balloon-9th-team-a-r-g-game-39-levels/1983;https://github.com/Gaveno/ID-34-Mystic-Balloon;67;79;0;
3;Outpost Defense;SSD1306/TeamARG/OutpostDefense.png;SSD1306/TeamARG/OutpostDefense.hex;;;1.0;Team ARG;;;;;na;na;;
3;Pico Racer;SSD1306/TeamARG/PicoRacer.png;SSD1306/TeamARG/PicoRacer.hex;;;1.0;Team ARG;;;;;na;na;;
3;Pinball;SSD1306/TeamARG/Pinball.png;SSD1306/TeamARG/Pinball.hex;;;1.0;Team ARG;;;;;na;na;;
3;Rayne the Rogue;SSD1306/TeamARG/RayneTheRogue.png;SSD1306/TeamARG/RayneTheRogue.hex;;;1.0;shdwwzrd;As a child Rayne watched the rich from the streets of the village and burned with jealousy. After years and years of poverty an idea formed. Rayne has decided to sneak into the lairs of dragons and steel their treasures. Rayne need your help to navigate the dangerous caves and avoid the dragon's breath to become the wealthiest person in the village - but take heed the further Rayne gets the more treacherous it will be!;;https://community.arduboy.com/t/rayne-the-rogue/1020;https://github.com/shdwwzrd/RAYNE_THE_ROGUE;973;984;0;
3;RMH;SSD1306/TeamARG/RMH.png;SSD1306/TeamARG/RMH.hex;;;1.0;Team ARG;;;;;na;na;;
3;Shadow Runner;SSD1306/TeamARG/ShadowRunner.png;SSD1306/TeamARG/ShadowRunner.hex;;;1.0;Team ARG;A shadow lost his kid by wandering too far away from the light. Now it must find its coloured equal to become one again.;;https://community.arduboy.com/t/shadow-runner-first-conversion-of-a-team-a-r-g-game/239;;na;na;na;
3;Sirene;SSD1306/TeamARG/Sirene.png;SSD1306/TeamARG/Sirene.hex;;;1.0;Team ARG;There's trouble under the sea, but Nina will fight her way to the heart of it. An aquatic shoot-em-up adventure!;;https://community.arduboy.com/t/sirene-tenth-team-a-r-g-game/2206;;na;na;na;
3;Sunfire;SSD1306/TeamARG/Sunfire.png;SSD1306/TeamARG/Sunfire.hex;;;;;;;;;na;na;;
3;Tanked;SSD1306/TeamARG/Tanked.png;SSD1306/TeamARG/Tanked.hex;;;1.0;Team ARG;;;;;na;na;;
3;Trolly Fish;SSD1306/TeamARG/TrollyFish.png;SSD1306/TeamARG/TrollyFish.hex;;;1.0;Team ARG;Little fish. Big fish, swimming in the water. Com back here, man. Give me back my star!;;https://community.arduboy.com/t/trolly-fish-sixth-team-a-r-g-game/929;;na;na;na;
3;YumYum;SSD1306/TeamARG/YumYum.png;SSD1306/TeamARG/YumYum.hex;;;1.0;Team ARG;;;;;na;na;;
4;Arcade;SSD1306/Arcade/0.png;;;;;;;;;;;;;
4;3in1 A;SSD1306/Arcade/3in1A.png;SSD1306/Arcade/3in1A.hex;;;1.0;;;;;;na;na;;
4;3in1 B;SSD1306/Arcade/3in1B.png;SSD1306/Arcade/3in1B.hex;;;1.0;;;;;;na;na;;
4;3in1 C;SSD1306/Arcade/3in1C.png;SSD1306/Arcade/3in1C.hex;;;1.0;;;;;;na;na;;
4;3in1 D;SSD1306/Arcade/3in1D.png;SSD1306/Arcade/3in1D.hex;;;1.0;;;;;;na;na;;
4;3in1 E;SSD1306/Arcade/3in1E.png;SSD1306/Arcade/3in1E.hex;;;1.0;;;;;;na;na;;
4;Asteroids;SSD1306/Arcade/Asteroids.png;SSD1306/Arcade/Asteroids.hex;;;1.0;CDR_Xavier;A remake of the classic, multi-directional shooter.;;https://community.arduboy.com/t/asteroid-void/5906;https://github.com/CDRXavier/ASTEROID;100;134;0;
4;Starduino;SSD1306/Arcade/starduino.png;SSD1306/Arcade/starduino.hex;;;1.0;Stephane Hockenhull;Starduino - Star Fox inspired 3D rail shooter for Arduboy.;;https://community.arduboy.com/t/starduino-star-fox-inspired-3d-rail-shooter-for-arduboy/7059;;16;28;0;
4;Arduman;SSD1306/Arcade/ArduMan.png;SSD1306/Arcade/ArduMan.hex;;;1.0;Seth;Re-live the nostalgic glory of games like Pac-Man and Lock 'n' Chase (with a few less pixels�) right on your Arduboy!;;https://community.arduboy.com/t/ardu-man-inspired-by-pac-man/1550;https://github.com/SethRobinson/arduman;na;na;;
4;Lunar Lander;SSD1306/Arcade/LunarLander.png;SSD1306/Arcade/LunarLander.hex;;;1.0;;;;;;na;na;;
4;Picovaders;SSD1306/Arcade/PicoVaders.png;SSD1306/Arcade/PicoVaders.hex;;;1.0;boochow;Picovaders is a space invaders-like shooting game for Arduboy.;;https://community.arduboy.com/t/picovaders-a-space-invaders-like-shooting-game/2127;https://github.com/boochow/picovaders;na;na;;
